,Year,Nation,DEG_URB,LEVELS,SEX,AGE,Percentage
34636,2017,Belgium,Rural areas,Good,Males,From 45 to 54 years,42.9
34637,2017,Belgium,Rural areas,Good,Males,From 45 to 64 years,44.2
34638,2017,Belgium,Rural areas,Good,Males,From 55 to 64 years,45.8
34639,2017,Belgium,Rural areas,Good,Males,From 65 to 74 years,46.6
34640,2017,Belgium,Rural areas,Good,Males,65 years or over,43.3
34641,2017,Belgium,Rural areas,Good,Males,From 75 to 84 years,38.4
34642,2017,Belgium,Rural areas,Good,Males,75 years or over,38.0
34643,2017,Belgium,Rural areas,Good,Males,85 years or over,
34644,2017,Belgium,Rural areas,Good,Females,From 16 to 24 years,40.5
34645,2017,Belgium,Rural areas,Good,Females,From 25 to 29 years,45.9
34646,2017,Belgium,Rural areas,Good,Females,From 25 to 34 years,41.0
34647,2017,Belgium,Rural areas,Good,Females,From 35 to 44 years,36.3
34648,2017,Belgium,Rural areas,Good,Females,From 45 to 54 years,37.5
34649,2017,Belgium,Rural areas,Good,Females,From 45 to 64 years,39.0
34650,2017,Belgium,Rural areas,Good,Females,From 55 to 64 years,40.9
34651,2017,Belgium,Rural areas,Good,Females,From 65 to 74 years,54.4
34652,2017,Belgium,Rural areas,Good,Females,65 years or over,40.1
34653,2017,Belgium,Rural areas,Good,Females,From 75 to 84 years,32.6
34654,2017,Belgium,Rural areas,Good,Females,75 years or over,26.1
34655,2017,Belgium,Rural areas,Good,Females,85 years or over,9.2
34656,2017,Belgium,Rural areas,Very good or good,Males,From 16 to 24 years,95.5
34657,2017,Belgium,Rural areas,Very good or good,Males,From 25 to 29 years,92.1
34658,2017,Belgium,Rural areas,Very good or good,Males,From 25 to 34 years,93.6
34659,2017,Belgium,Rural areas,Very good or good,Males,From 35 to 44 years,84.1
34660,2017,Belgium,Rural areas,Very good or good,Males,From 45 to 54 years,73.6
34661,2017,Belgium,Rural areas,Very good or good,Males,From 45 to 64 years,71.3
34662,2017,Belgium,Rural areas,Very good or good,Males,From 55 to 64 years,68.3
34663,2017,Belgium,Rural areas,Very good or good,Males,From 65 to 74 years,61.8
34664,2017,Belgium,Rural areas,Very good or good,Males,65 years or over,56.0
34665,2017,Belgium,Rural areas,Very good or good,Males,From 75 to 84 years,44.1
34666,2017,Belgium,Rural areas,Very good or good,Males,75 years or over,46.6
34667,2017,Belgium,Rural areas,Very good or good,Males,85 years or over,
34668,2017,Belgium,Rural areas,Very good or good,Females,From 16 to 24 years,92.9
34669,2017,Belgium,Rural areas,Very good or good,Females,From 25 to 29 years,93.5
34670,2017,Belgium,Rural areas,Very good or good,Females,From 25 to 34 years,93.2
34671,2017,Belgium,Rural areas,Very good or good,Females,From 35 to 44 years,79.3
34672,2017,Belgium,Rural areas,Very good or good,Females,From 45 to 54 years,69.2
34673,2017,Belgium,Rural areas,Very good or good,Females,From 45 to 64 years,66.3
34674,2017,Belgium,Rural areas,Very good or good,Females,From 55 to 64 years,62.9
34675,2017,Belgium,Rural areas,Very good or good,Females,From 65 to 74 years,67.7
34676,2017,Belgium,Rural areas,Very good or good,Females,65 years or over,50.5
34677,2017,Belgium,Rural areas,Very good or good,Females,From 75 to 84 years,35.8
34678,2017,Belgium,Rural areas,Very good or good,Females,75 years or over,33.6
34679,2017,Belgium,Rural areas,Very good or good,Females,85 years or over,28.0
34680,2017,Belgium,Rural areas,Fair,Males,From 16 to 24 years,2.8
34681,2017,Belgium,Rural areas,Fair,Males,From 25 to 29 years,1.8
34682,2017,Belgium,Rural areas,Fair,Males,From 25 to 34 years,4.0
34683,2017,Belgium,Rural areas,Fair,Males,From 35 to 44 years,12.2
34684,2017,Belgium,Rural areas,Fair,Males,From 45 to 54 years,14.8
34685,2017,Belgium,Rural areas,Fair,Males,From 45 to 64 years,17.5
34686,2017,Belgium,Rural areas,Fair,Males,From 55 to 64 years,21.0
34687,2017,Belgium,Rural areas,Fair,Males,From 65 to 74 years,23.2
34688,2017,Belgium,Rural areas,Fair,Males,65 years or over,27.8
34689,2017,Belgium,Rural areas,Fair,Males,From 75 to 84 years,37.7
34690,2017,Belgium,Rural areas,Fair,Males,75 years or over,35.4
34691,2017,Belgium,Rural areas,Fair,Males,85 years or over,
34692,2017,Belgium,Rural areas,Fair,Females,From 16 to 24 years,4.6
34693,2017,Belgium,Rural areas,Fair,Females,From 25 to 29 years,2.0
34694,2017,Belgium,Rural areas,Fair,Females,From 25 to 34 years,3.5
34695,2017,Belgium,Rural areas,Fair,Females,From 35 to 44 years,14.1
34696,2017,Belgium,Rural areas,Fair,Females,From 45 to 54 years,17.3
34697,2017,Belgium,Rural areas,Fair,Females,From 45 to 64 years,18.3
34698,2017,Belgium,Rural areas,Fair,Females,From 55 to 64 years,19.4
34699,2017,Belgium,Rural areas,Fair,Females,From 65 to 74 years,22.4
34700,2017,Belgium,Rural areas,Fair,Females,65 years or over,32.1
34701,2017,Belgium,Rural areas,Fair,Females,From 75 to 84 years,39.3
34702,2017,Belgium,Rural areas,Fair,Females,75 years or over,41.7
34703,2017,Belgium,Rural areas,Fair,Females,85 years or over,47.9
34704,2017,Belgium,Rural areas,Bad,Males,From 16 to 24 years,1.7
34705,2017,Belgium,Rural areas,Bad,Males,From 25 to 29 years,4.1
34706,2017,Belgium,Rural areas,Bad,Males,From 25 to 34 years,1.7
34707,2017,Belgium,Rural areas,Bad,Males,From 35 to 44 years,2.3
34708,2017,Belgium,Rural areas,Bad,Males,From 45 to 54 years,10.6
34709,2017,Belgium,Rural areas,Bad,Males,From 45 to 64 years,8.2
34710,2017,Belgium,Rural areas,Bad,Males,From 55 to 64 years,5.0
34711,2017,Belgium,Rural areas,Bad,Males,From 65 to 74 years,14.4
34712,2017,Belgium,Rural areas,Bad,Males,65 years or over,14.8
34713,2017,Belgium,Rural areas,Bad,Males,From 75 to 84 years,17.0
34714,2017,Belgium,Rural areas,Bad,Males,75 years or over,15.4
34715,2017,Belgium,Rural areas,Bad,Males,85 years or over,
34716,2017,Belgium,Rural areas,Bad,Females,From 16 to 24 years,2.0
34717,2017,Belgium,Rural areas,Bad,Females,From 25 to 29 years,4.5
34718,2017,Belgium,Rural areas,Bad,Females,From 25 to 34 years,3.3
34719,2017,Belgium,Rural areas,Bad,Females,From 35 to 44 years,6.1
34720,2017,Belgium,Rural areas,Bad,Females,From 45 to 54 years,9.3
34721,2017,Belgium,Rural areas,Bad,Females,From 45 to 64 years,12.0
34722,2017,Belgium,Rural areas,Bad,Females,From 55 to 64 years,15.2
34723,2017,Belgium,Rural areas,Bad,Females,From 65 to 74 years,7.9
34724,2017,Belgium,Rural areas,Bad,Females,65 years or over,14.2
34725,2017,Belgium,Rural areas,Bad,Females,From 75 to 84 years,20.4
34726,2017,Belgium,Rural areas,Bad,Females,75 years or over,20.3
34727,2017,Belgium,Rural areas,Bad,Females,85 years or over,20.0
34728,2017,Belgium,Rural areas,Very bad,Males,From 16 to 24 years,0.0
34729,2017,Belgium,Rural areas,Very bad,Males,From 25 to 29 years,1.9
34730,2017,Belgium,Rural areas,Very bad,Males,From 25 to 34 years,0.8
34731,2017,Belgium,Rural areas,Very bad,Males,From 35 to 44 years,1.4
34732,2017,Belgium,Rural areas,Very bad,Males,From 45 to 54 years,1.0
34733,2017,Belgium,Rural areas,Very bad,Males,From 45 to 64 years,3.1
34734,2017,Belgium,Rural areas,Very bad,Males,From 55 to 64 years,5.7
34735,2017,Belgium,Rural areas,Very bad,Males,From 65 to 74 years,0.6
34736,2017,Belgium,Rural areas,Very bad,Males,65 years or over,1.4
34737,2017,Belgium,Rural areas,Very bad,Males,From 75 to 84 years,1.2
34738,2017,Belgium,Rural areas,Very bad,Males,75 years or over,2.6
34739,2017,Belgium,Rural areas,Very bad,Males,85 years or over,
34740,2017,Belgium,Rural areas,Very bad,Females,From 16 to 24 years,0.6
34741,2017,Belgium,Rural areas,Very bad,Females,From 25 to 29 years,0.0
34742,2017,Belgium,Rural areas,Very bad,Females,From 25 to 34 years,0.0
34743,2017,Belgium,Rural areas,Very bad,Females,From 35 to 44 years,0.5
34744,2017,Belgium,Rural areas,Very bad,Females,From 45 to 54 years,4.2
34745,2017,Belgium,Rural areas,Very bad,Females,From 45 to 64 years,3.4
34746,2017,Belgium,Rural areas,Very bad,Females,From 55 to 64 years,2.5
34747,2017,Belgium,Rural areas,Very bad,Females,From 65 to 74 years,2.0
34748,2017,Belgium,Rural areas,Very bad,Females,65 years or over,3.2
34749,2017,Belgium,Rural areas,Very bad,Females,From 75 to 84 years,4.4
34750,2017,Belgium,Rural areas,Very bad,Females,75 years or over,4.3
34751,2017,Belgium,Rural areas,Very bad,Females,85 years or over,4.1
34752,2017,Belgium,Rural areas,Bad or very bad,Males,From 16 to 24 years,1.7
34753,2017,Belgium,Rural areas,Bad or very bad,Males,From 25 to 29 years,6.0
34754,2017,Belgium,Rural areas,Bad or very bad,Males,From 25 to 34 years,2.4
34755,2017,Belgium,Rural areas,Bad or very bad,Males,From 35 to 44 years,3.7
34756,2017,Belgium,Rural areas,Bad or very bad,Males,From 45 to 54 years,11.6
34757,2017,Belgium,Rural areas,Bad or very bad,Males,From 45 to 64 years,11.2
34758,2017,Belgium,Rural areas,Bad or very bad,Males,From 55 to 64 years,10.7
34759,2017,Belgium,Rural areas,Bad or very bad,Males,From 65 to 74 years,15.0
34760,2017,Belgium,Rural areas,Bad or very bad,Males,65 years or over,16.2
34761,2017,Belgium,Rural areas,Bad or very bad,Males,From 75 to 84 years,18.1
34762,2017,Belgium,Rural areas,Bad or very bad,Males,75 years or over,18.0
34763,2017,Belgium,Rural areas,Bad or very bad,Males,85 years or over,
34764,2017,Belgium,Rural areas,Bad or very bad,Females,From 16 to 24 years,2.6
34765,2017,Belgium,Rural areas,Bad or very bad,Females,From 25 to 29 years,4.5
34766,2017,Belgium,Rural areas,Bad or very bad,Females,From 25 to 34 years,3.3
34767,2017,Belgium,Rural areas,Bad or very bad,Females,From 35 to 44 years,6.6
34768,2017,Belgium,Rural areas,Bad or very bad,Females,From 45 to 54 years,13.5
34769,2017,Belgium,Rural areas,Bad or very bad,Females,From 45 to 64 years,15.4
34770,2017,Belgium,Rural areas,Bad or very bad,Females,From 55 to 64 years,17.7
34771,2017,Belgium,Rural areas,Bad or very bad,Females,From 65 to 74 years,9.9
34772,2017,Belgium,Rural areas,Bad or very bad,Females,65 years or over,17.4
34773,2017,Belgium,Rural areas,Bad or very bad,Females,From 75 to 84 years,24.8
34774,2017,Belgium,Rural areas,Bad or very bad,Females,75 years or over,24.6
34775,2017,Belgium,Rural areas,Bad or very bad,Females,85 years or over,24.1
34776,2017,Bulgaria,Cities,Very good,Males,From 16 to 24 years,76.2
34777,2017,Bulgaria,Cities,Very good,Males,From 25 to 29 years,59.2
34778,2017,Bulgaria,Cities,Very good,Males,From 25 to 34 years,55.2
34779,2017,Bulgaria,Cities,Very good,Males,From 35 to 44 years,35.3
34780,2017,Bulgaria,Cities,Very good,Males,From 45 to 54 years,17.9
34781,2017,Bulgaria,Cities,Very good,Males,From 45 to 64 years,12.1
34782,2017,Bulgaria,Cities,Very good,Males,From 55 to 64 years,5.4
34783,2017,Bulgaria,Cities,Very good,Males,From 65 to 74 years,2.1
34784,2017,Bulgaria,Cities,Very good,Males,65 years or over,1.3
34785,2017,Bulgaria,Cities,Very good,Males,From 75 to 84 years,0.0
34786,2017,Bulgaria,Cities,Very good,Males,75 years or over,0.0
34787,2017,Bulgaria,Cities,Very good,Males,85 years or over,0.0
34788,2017,Bulgaria,Cities,Very good,Females,From 16 to 24 years,68.3
34789,2017,Bulgaria,Cities,Very good,Females,From 25 to 29 years,51.4
34790,2017,Bulgaria,Cities,Very good,Females,From 25 to 34 years,44.7
34791,2017,Bulgaria,Cities,Very good,Females,From 35 to 44 years,32.2
34792,2017,Bulgaria,Cities,Very good,Females,From 45 to 54 years,12.7
34793,2017,Bulgaria,Cities,Very good,Females,From 45 to 64 years,9.1
34794,2017,Bulgaria,Cities,Very good,Females,From 55 to 64 years,5.6
34795,2017,Bulgaria,Cities,Very good,Females,From 65 to 74 years,1.6
34796,2017,Bulgaria,Cities,Very good,Females,65 years or over,1.2
34797,2017,Bulgaria,Cities,Very good,Females,From 75 to 84 years,0.9
34798,2017,Bulgaria,Cities,Very good,Females,75 years or over,0.7
34799,2017,Bulgaria,Cities,Very good,Females,85 years or over,0.0
34800,2017,Bulgaria,Cities,Good,Males,From 16 to 24 years,22.0
34801,2017,Bulgaria,Cities,Good,Males,From 25 to 29 years,36.1
34802,2017,Bulgaria,Cities,Good,Males,From 25 to 34 years,39.7
34803,2017,Bulgaria,Cities,Good,Males,From 35 to 44 years,56.5
34804,2017,Bulgaria,Cities,Good,Males,From 45 to 54 years,62.2
34805,2017,Bulgaria,Cities,Good,Males,From 45 to 64 years,58.4
34806,2017,Bulgaria,Cities,Good,Males,From 55 to 64 years,54.1
34807,2017,Bulgaria,Cities,Good,Males,From 65 to 74 years,41.8
34808,2017,Bulgaria,Cities,Good,Males,65 years or over,32.0
34809,2017,Bulgaria,Cities,Good,Males,From 75 to 84 years,15.3
34810,2017,Bulgaria,Cities,Good,Males,75 years or over,15.0
34811,2017,Bulgaria,Cities,Good,Males,85 years or over,14.3
34812,2017,Bulgaria,Cities,Good,Females,From 16 to 24 years,27.7
34813,2017,Bulgaria,Cities,Good,Females,From 25 to 29 years,40.2
34814,2017,Bulgaria,Cities,Good,Females,From 25 to 34 years,49.3
34815,2017,Bulgaria,Cities,Good,Females,From 35 to 44 years,57.8
34816,2017,Bulgaria,Cities,Good,Females,From 45 to 54 years,67.8
34817,2017,Bulgaria,Cities,Good,Females,From 45 to 64 years,60.2
34818,2017,Bulgaria,Cities,Good,Females,From 55 to 64 years,52.9
34819,2017,Bulgaria,Cities,Good,Females,From 65 to 74 years,33.6
34820,2017,Bulgaria,Cities,Good,Females,65 years or over,23.6
34821,2017,Bulgaria,Cities,Good,Females,From 75 to 84 years,11.3
34822,2017,Bulgaria,Cities,Good,Females,75 years or over,10.0
34823,2017,Bulgaria,Cities,Good,Females,85 years or over,5.5
34824,2017,Bulgaria,Cities,Very good or good,Males,From 16 to 24 years,98.3
34825,2017,Bulgaria,Cities,Very good or good,Males,From 25 to 29 years,95.3
34826,2017,Bulgaria,Cities,Very good or good,Males,From 25 to 34 years,94.9
34827,2017,Bulgaria,Cities,Very good or good,Males,From 35 to 44 years,91.8
34828,2017,Bulgaria,Cities,Very good or good,Males,From 45 to 54 years,80.1
34829,2017,Bulgaria,Cities,Very good or good,Males,From 45 to 64 years,70.5
34830,2017,Bulgaria,Cities,Very good or good,Males,From 55 to 64 years,59.5
34831,2017,Bulgaria,Cities,Very good or good,Males,From 65 to 74 years,43.9
34832,2017,Bulgaria,Cities,Very good or good,Males,65 years or over,33.3
34833,2017,Bulgaria,Cities,Very good or good,Males,From 75 to 84 years,15.3
34834,2017,Bulgaria,Cities,Very good or good,Males,75 years or over,15.0
34835,2017,Bulgaria,Cities,Very good or good,Males,85 years or over,14.3
34836,2017,Bulgaria,Cities,Very good or good,Females,From 16 to 24 years,96.0
34837,2017,Bulgaria,Cities,Very good or good,Females,From 25 to 29 years,91.6
34838,2017,Bulgaria,Cities,Very good or good,Females,From 25 to 34 years,94.0
34839,2017,Bulgaria,Cities,Very good or good,Females,From 35 to 44 years,90.0
34840,2017,Bulgaria,Cities,Very good or good,Females,From 45 to 54 years,80.6
34841,2017,Bulgaria,Cities,Very good or good,Females,From 45 to 64 years,69.4
34842,2017,Bulgaria,Cities,Very good or good,Females,From 55 to 64 years,58.6
34843,2017,Bulgaria,Cities,Very good or good,Females,From 65 to 74 years,35.1
34844,2017,Bulgaria,Cities,Very good or good,Females,65 years or over,24.8
34845,2017,Bulgaria,Cities,Very good or good,Females,From 75 to 84 years,12.3
34846,2017,Bulgaria,Cities,Very good or good,Females,75 years or over,10.7
34847,2017,Bulgaria,Cities,Very good or good,Females,85 years or over,5.5
34848,2017,Bulgaria,Cities,Fair,Males,From 16 to 24 years,1.6
34849,2017,Bulgaria,Cities,Fair,Males,From 25 to 29 years,2.1
34850,2017,Bulgaria,Cities,Fair,Males,From 25 to 34 years,3.8
34851,2017,Bulgaria,Cities,Fair,Males,From 35 to 44 years,5.7
34852,2017,Bulgaria,Cities,Fair,Males,From 45 to 54 years,14.8
34853,2017,Bulgaria,Cities,Fair,Males,From 45 to 64 years,22.8
34854,2017,Bulgaria,Cities,Fair,Males,From 55 to 64 years,32.0
34855,2017,Bulgaria,Cities,Fair,Males,From 65 to 74 years,41.9
34856,2017,Bulgaria,Cities,Fair,Males,65 years or over,45.4
34857,2017,Bulgaria,Cities,Fair,Males,From 75 to 84 years,53.6
34858,2017,Bulgaria,Cities,Fair,Males,75 years or over,51.4
34859,2017,Bulgaria,Cities,Fair,Males,85 years or over,44.1
34860,2017,Bulgaria,Cities,Fair,Females,From 16 to 24 years,2.4
34861,2017,Bulgaria,Cities,Fair,Females,From 25 to 29 years,5.7
34862,2017,Bulgaria,Cities,Fair,Females,From 25 to 34 years,4.3
34863,2017,Bulgaria,Cities,Fair,Females,From 35 to 44 years,8.0
34864,2017,Bulgaria,Cities,Fair,Females,From 45 to 54 years,15.3
34865,2017,Bulgaria,Cities,Fair,Females,From 45 to 64 years,23.4
34866,2017,Bulgaria,Cities,Fair,Females,From 55 to 64 years,31.2
34867,2017,Bulgaria,Cities,Fair,Females,From 65 to 74 years,48.4
34868,2017,Bulgaria,Cities,Fair,Females,65 years or over,48.9
34869,2017,Bulgaria,Cities,Fair,Females,From 75 to 84 years,50.8
34870,2017,Bulgaria,Cities,Fair,Females,75 years or over,49.5
34871,2017,Bulgaria,Cities,Fair,Females,85 years or over,44.8
34872,2017,Bulgaria,Cities,Bad,Males,From 16 to 24 years,0.1
34873,2017,Bulgaria,Cities,Bad,Males,From 25 to 29 years,2.6
34874,2017,Bulgaria,Cities,Bad,Males,From 25 to 34 years,1.3
34875,2017,Bulgaria,Cities,Bad,Males,From 35 to 44 years,1.9
34876,2017,Bulgaria,Cities,Bad,Males,From 45 to 54 years,4.8
34877,2017,Bulgaria,Cities,Bad,Males,From 45 to 64 years,6.3
34878,2017,Bulgaria,Cities,Bad,Males,From 55 to 64 years,8.0
34879,2017,Bulgaria,Cities,Bad,Males,From 65 to 74 years,10.9
34880,2017,Bulgaria,Cities,Bad,Males,65 years or over,17.0
34881,2017,Bulgaria,Cities,Bad,Males,From 75 to 84 years,26.1
34882,2017,Bulgaria,Cities,Bad,Males,75 years or over,27.5
34883,2017,Bulgaria,Cities,Bad,Males,85 years or over,32.1
34884,2017,Bulgaria,Cities,Bad,Females,From 16 to 24 years,1.4
34885,2017,Bulgaria,Cities,Bad,Females,From 25 to 29 years,2.7
34886,2017,Bulgaria,Cities,Bad,Females,From 25 to 34 years,1.6
34887,2017,Bulgaria,Cities,Bad,Females,From 35 to 44 years,1.7
34888,2017,Bulgaria,Cities,Bad,Females,From 45 to 54 years,3.9
34889,2017,Bulgaria,Cities,Bad,Females,From 45 to 64 years,6.0
34890,2017,Bulgaria,Cities,Bad,Females,From 55 to 64 years,8.0
34891,2017,Bulgaria,Cities,Bad,Females,From 65 to 74 years,14.2
34892,2017,Bulgaria,Cities,Bad,Females,65 years or over,20.6
34893,2017,Bulgaria,Cities,Bad,Females,From 75 to 84 years,25.8
34894,2017,Bulgaria,Cities,Bad,Females,75 years or over,29.3
34895,2017,Bulgaria,Cities,Bad,Females,85 years or over,41.6
34896,2017,Bulgaria,Cities,Very bad,Males,From 16 to 24 years,0.0
34897,2017,Bulgaria,Cities,Very bad,Males,From 25 to 29 years,0.0
34898,2017,Bulgaria,Cities,Very bad,Males,From 25 to 34 years,0.1
34899,2017,Bulgaria,Cities,Very bad,Males,From 35 to 44 years,0.6
34900,2017,Bulgaria,Cities,Very bad,Males,From 45 to 54 years,0.2
34901,2017,Bulgaria,Cities,Very bad,Males,From 45 to 64 years,0.3
34902,2017,Bulgaria,Cities,Very bad,Males,From 55 to 64 years,0.5
34903,2017,Bulgaria,Cities,Very bad,Males,From 65 to 74 years,3.2
34904,2017,Bulgaria,Cities,Very bad,Males,65 years or over,4.3
34905,2017,Bulgaria,Cities,Very bad,Males,From 75 to 84 years,5.0
34906,2017,Bulgaria,Cities,Very bad,Males,75 years or over,6.1
34907,2017,Bulgaria,Cities,Very bad,Males,85 years or over,9.6
34908,2017,Bulgaria,Cities,Very bad,Females,From 16 to 24 years,0.2
