"TIME","GEO","UNIT","INDIC_IL","DEG_URB","SEX","AGE","Value","Flag and Footnotes"
"2015","Spain","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","17,302",""
"2015","Spain","Euro","Mean equivalised net income","Cities","Females","18 years or over","17,108",""
"2015","Spain","Euro","Mean equivalised net income","Cities","Females","60 years or over","17,662",""
"2015","Spain","Euro","Mean equivalised net income","Cities","Females","65 years or over","16,522",""
"2015","Spain","Euro","Mean equivalised net income","Cities","Females","75 years or over","15,369",""
"2015","Spain","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","13,428",""
"2015","Spain","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","15,496",""
"2015","Spain","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","15,693",""
"2015","Spain","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","16,893",""
"2015","Spain","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","16,682",""
"2015","Spain","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","15,066",""
"2015","Spain","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","14,063",""
"2015","Spain","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","15,478",""
"2015","Spain","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","15,256",""
"2015","Spain","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","15,271",""
"2015","Spain","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","14,406",""
"2015","Spain","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","13,713",""
"2015","Spain","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","11,410",""
"2015","Spain","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","12,994",""
"2015","Spain","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","13,083",""
"2015","Spain","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","13,747",""
"2015","Spain","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","13,396",""
"2015","Spain","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","12,473",""
"2015","Spain","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","11,430",""
"2015","Spain","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","12,663",""
"2015","Spain","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","12,689",""
"2015","Spain","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","13,026",""
"2015","Spain","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","12,763",""
"2015","Spain","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","12,119",""
"2015","France","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","23,667",""
"2015","France","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","26,832",""
"2015","France","Euro","Mean equivalised net income","Cities","Males","18 years or over","28,035",""
"2015","France","Euro","Mean equivalised net income","Cities","Males","60 years or over","31,898",""
"2015","France","Euro","Mean equivalised net income","Cities","Males","65 years or over","32,890",""
"2015","France","Euro","Mean equivalised net income","Cities","Males","75 years or over","33,303",""
"2015","France","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","23,206",""
"2015","France","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","25,982",""
"2015","France","Euro","Mean equivalised net income","Cities","Females","18 years or over","26,924",""
"2015","France","Euro","Mean equivalised net income","Cities","Females","60 years or over","31,047",""
"2015","France","Euro","Mean equivalised net income","Cities","Females","65 years or over","29,756",""
"2015","France","Euro","Mean equivalised net income","Cities","Females","75 years or over","26,723",""
"2015","France","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","21,593",""
"2015","France","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","24,796",""
"2015","France","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","25,423",""
"2015","France","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","27,159",""
"2015","France","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","27,435",""
"2015","France","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","25,810",""
"2015","France","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","20,587",""
"2015","France","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","23,823",""
"2015","France","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","23,925",""
"2015","France","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","24,318",""
"2015","France","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","24,185",""
"2015","France","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","21,817",""
"2015","France","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","21,793",""
"2015","France","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","23,889",""
"2015","France","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","24,152",""
"2015","France","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","25,469",""
"2015","France","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","25,118",""
"2015","France","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","23,897",""
"2015","France","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","21,314",""
"2015","France","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","24,083",""
"2015","France","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","23,869",""
"2015","France","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","24,006",""
"2015","France","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","23,194",""
"2015","France","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","20,945",""
"2015","Croatia","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","6,795",""
"2015","Croatia","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","7,903",""
"2015","Croatia","Euro","Mean equivalised net income","Cities","Males","18 years or over","7,617",""
"2015","Croatia","Euro","Mean equivalised net income","Cities","Males","60 years or over","6,983",""
"2015","Croatia","Euro","Mean equivalised net income","Cities","Males","65 years or over","6,482",""
"2015","Croatia","Euro","Mean equivalised net income","Cities","Males","75 years or over","6,600",""
"2015","Croatia","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","6,683",""
"2015","Croatia","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","7,441",""
"2015","Croatia","Euro","Mean equivalised net income","Cities","Females","18 years or over","7,042",""
"2015","Croatia","Euro","Mean equivalised net income","Cities","Females","60 years or over","6,251",""
"2015","Croatia","Euro","Mean equivalised net income","Cities","Females","65 years or over","5,920",""
"2015","Croatia","Euro","Mean equivalised net income","Cities","Females","75 years or over","5,713",""
"2015","Croatia","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","5,796",""
"2015","Croatia","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","6,418",""
"2015","Croatia","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","6,344",""
"2015","Croatia","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","6,124",""
"2015","Croatia","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","6,006",""
"2015","Croatia","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","5,748",""
"2015","Croatia","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","5,729",""
"2015","Croatia","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","6,442",""
"2015","Croatia","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","6,217",""
"2015","Croatia","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","5,644",""
"2015","Croatia","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","5,479",""
"2015","Croatia","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","5,266",""
"2015","Croatia","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","5,150",""
"2015","Croatia","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","5,768",""
"2015","Croatia","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","5,586",""
"2015","Croatia","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","5,149",""
"2015","Croatia","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","4,807",""
"2015","Croatia","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","4,427",""
"2015","Croatia","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","5,001",""
"2015","Croatia","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","5,729",""
"2015","Croatia","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","5,364",""
"2015","Croatia","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","4,630",""
"2015","Croatia","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","4,390",""
"2015","Croatia","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","4,105",""
"2015","Italy","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","16,819","b"
"2015","Italy","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","19,788","b"
"2015","Italy","Euro","Mean equivalised net income","Cities","Males","18 years or over","20,467","b"
"2015","Italy","Euro","Mean equivalised net income","Cities","Males","60 years or over","22,611","b"
"2015","Italy","Euro","Mean equivalised net income","Cities","Males","65 years or over","22,638","b"
